tweet_id,in_reply_to_status_id,in_reply_to_user_id,source,retweeted_status_id,retweeted_status_user_id,retweeted_status_timestamp,expanded_urls,rating_numerator,rating_denominator,name,year,month,day,text_1,text_url,dog_stage,jpg_url,img_num,p1,p1_conf,p1_dog,max_conf,retweet_count,favorite_count
741303864243200000,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,https://twitter.com/dog_rates/status/741303864243200000/photo/1,12,10,Theodore,2016,6,10,This is Theodore. He just saw an adult wearing crocs. Did him a frighten. Lost other ear back in nam. 12/10 hero af,https://t.co/O4iw9NlLaQ,,https://pbs.twimg.com/media/Ckmj7mNWYAA4NzZ.jpg,1,Chihuahua,0.7681560000000001,True,p1_conf,3650,9631
741067306818797568,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,https://twitter.com/dog_rates/status/741067306818797568/photo/1,12,10,Just,2016,6,10,This is just downright precious af. 12/10 for both pupper and doggo,https://t.co/o5J479bZUC,doggo,https://pbs.twimg.com/media/CkjMx99UoAM2B1a.jpg,1,Golden_Retriever,0.843799,True,p1_conf,3520,10342
740995100998766593,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,https://twitter.com/dog_rates/status/740995100998766593/photo/1,10,10,Leo,2016,6,9,This is Leo. He's a vape god. Blows o's for days. Probably drives a Subaru. Definitely owns multiple fedoras. 10/10,https://t.co/nt2x3fHaRJ,,https://pbs.twimg.com/media/CkiLHCjUUAAPwUr.jpg,1,Malamute,0.454363,True,p1_conf,3154,7018
740711788199743490,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,https://twitter.com/dog_rates/status/740711788199743490/photo/1,9,10,,2016,6,9,Here we are witnessing the touchdown of a pupnado. It's not funny it's actually very deadly. 9/10 might still pet,https://t.co/CmLoKMbOHv,,https://pbs.twimg.com/media/CkeJcNkXEAAcrks.jpg,1,Toy_Poodle,0.388277,True,p1_conf,1062,3736
740699697422163968,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,https://twitter.com/dog_rates/status/740699697422163968/photo/1,8,10,Chip,2016,6,9,This is Chip. He only mowed half the yard. 8/10 quit the shit Chip we have other things to do,https://t.co/LjzZKQ7vmK,,https://pbs.twimg.com/media/Ckd-bqVUkAIiyM7.jpg,1,Lawn_Mower,0.878863,False,p1_conf,888,3101
740676976021798912,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,https://twitter.com/dog_rates/status/740676976021798912/photo/1,11,10,Baloo,2016,6,8,"Meet Baloo. He's expecting a fast ground ball, hence the wide stance. Prepared af. 11/10 nothing runs like a pupper",https://t.co/sMbMw5Z2XC,pupper,https://pbs.twimg.com/media/Ckdpx5KWsAANF6b.jpg,1,Wombat,0.462952,False,p1_conf,7724,19881
740373189193256964,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,"https://twitter.com/dog_rates/status/740373189193256964/photo/1,https://twitter.com/dog_rates/status/740373189193256964/photo/1,https://twitter.com/dog_rates/status/740373189193256964/photo/1,https://twitter.com/dog_rates/status/740373189193256964/photo/1",9,10,,2016,6,8,"After so many requests, this is Bretagne. She was the last surviving 9/11 search dog, and our second ever 14/10. RIP",https://t.co/XAVDNDaVgQ,,https://pbs.twimg.com/media/CkZVdJ6WYAAXZ5A.jpg,3,Golden_Retriever,0.8076439999999999,True,p1_conf,9220,20648
740365076218183684,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,https://twitter.com/dog_rates/status/740365076218183684/photo/1,10,10,,2016,6,8,When the photographer forgets to tell you where to look... 10/10,https://t.co/u1GHWxhC85,,https://pbs.twimg.com/media/CkZOGhJWsAAHvPv.jpg,1,Bow_Tie,0.246313,False,p1_conf,495,2727
740359016048689152,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,https://twitter.com/dog_rates/status/740359016048689152/photo/1,9,10,Chase,2016,6,8,This is Chase. He's in a predicament. 9/10 help is on the way buddy,https://t.co/0HmBk5sSbW,,https://pbs.twimg.com/media/CkZImGVUoAAwv0b.jpg,1,Golden_Retriever,0.8636870000000001,True,p1_conf,967,3610
740214038584557568,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,https://twitter.com/dog_rates/status/740214038584557568/photo/1,10,10,Getting,2016,6,7,This is getting incredibly frustrating. This is a Mexican Golden Beaver. We only rate dogs. Only send dogs ...10/10,https://t.co/0yolOOyD3X,,https://pbs.twimg.com/media/CkXEu2OUoAAs8yU.jpg,1,Chesapeake_Bay_Retriever,0.586414,True,p1_conf,2220,7335
739979191639244800,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,https://twitter.com/dog_rates/status/739979191639244800/photo/1,12,10,Nollie,2016,6,7,This is Nollie. She's waving at you. If you don't wave back you're a monster. She's also portable as hell. 12/10,https://t.co/7AKdkCOlMf,,https://pbs.twimg.com/media/CkTvJTdXAAAEfbT.jpg,1,Irish_Water_Spaniel,0.2858,True,p1_conf,6719,21898
739932936087216128,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,https://twitter.com/dog_rates/status/739932936087216128/photo/1,10,10,Rorie,2016,6,6,Say hello to Rorie. She's zen af. Just enjoying a treat in the sunlight. 10/10 would immediately trade lives with,https://t.co/yctnFptdQ1,,https://pbs.twimg.com/media/CkTFEe-W0AA90m1.jpg,1,Redbone,0.243904,True,p1_conf,1217,4443
739844404073074688,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,https://twitter.com/dog_rates/status/739844404073074688/photo/1,12,10,Simba,2016,6,6,This is Simba. He's the grand prize. The trophy is just for participation. 12/10 would pet so damn well,https://t.co/4qiuC0lXq5,,https://pbs.twimg.com/media/CkR0jrhWYAALL5N.jpg,1,Toy_Poodle,0.342397,True,p1_conf,966,4138
739606147276148736,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,"https://twitter.com/dog_rates/status/739606147276148736/photo/1,https://twitter.com/dog_rates/status/739606147276148736/photo/1,https://twitter.com/dog_rates/status/739606147276148736/photo/1",9,10,Benji,2016,6,5,Meet Benji. He just turned 1. Has already given up on a traditional pupper physique. Just inhaled that thing. 9/10,https://t.co/sLUC4th3Zj,pupper,https://pbs.twimg.com/media/CkOb3FXW0AAUL_U.jpg,3,Blenheim_Spaniel,0.933755,True,p1_conf,1876,5897
739544079319588864,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,https://twitter.com/dog_rates/status/739544079319588864/photo/1,10,10,,2016,6,5,This... is a Tyrannosaurus rex. We only rate dogs. Please only send in dogs. Thank you ...10/10,https://t.co/zxw8d5g94P,,https://pbs.twimg.com/media/CkNjahBXAAQ2kWo.jpg,1,Labrador_Retriever,0.967397,True,p1_conf,24319,43694
739485634323156992,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,"https://twitter.com/dog_rates/status/739485634323156992/photo/1,https://twitter.com/dog_rates/status/739485634323156992/photo/1",6,10,Kyle,2016,6,5,This is Kyle. He's a heavy drinker and an avid pot user. Just wants to be pupular. 6/10 I can't support this Kyle,https://t.co/rRULp7XFnO,,https://pbs.twimg.com/media/CkMuP7SWkAAD-2R.jpg,2,Walker_Hound,0.640256,True,p1_conf,3309,7887
739238157791694849,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,https://twitter.com/dog_rates/status/739238157791694849/video/1,13,10,,2016,6,4,Here's a doggo blowing bubbles. It's downright legendary. 13/10 would watch on repeat forever (vid by Kent Duryee),https://t.co/YcXgHfp1EC,doggo,https://pbs.twimg.com/ext_tw_video_thumb/739238016737267712/pu/img/-tLpyiuIzD5zR1et.jpg,1,Eskimo_Dog,0.503372,True,p1_conf,52360,75163
738885046782832640,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,https://twitter.com/dog_rates/status/738885046782832640/photo/1,11,10,Charles,2016,6,4,This is Charles. He's a Nova Scotian Towel Pouncer. Deadly af. Nifty tongue slip. 11/10 would pet with caution,https://t.co/EfejX3iRGr,,https://pbs.twimg.com/media/CkEMBz9WYAAGLaa.jpg,1,Bath_Towel,0.8783200000000001,False,p1_conf,1283,4127
738883359779196928,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,"https://twitter.com/dog_rates/status/738883359779196928/photo/1,https://twitter.com/dog_rates/status/738883359779196928/photo/1",10,10,,2016,6,4,When a single soap orb changes your entire perception of the universe... 10/10,https://t.co/9eCXpVExJc,,https://pbs.twimg.com/media/CkEKe3QWYAAwoDy.jpg,2,Labrador_Retriever,0.691137,True,p1_conf,917,3661
738537504001953792,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,"https://twitter.com/dog_rates/status/738537504001953792/photo/1,https://twitter.com/dog_rates/status/738537504001953792/photo/1",11,10,Bayley,2016,6,3,This is Bayley. She fell asleep trying to escape her evil fence enclosure. 11/10 night night puppo,https://t.co/AxSiqAKEKu,puppo,https://pbs.twimg.com/media/Cj_P7rSUgAAYQbz.jpg,1,Chow,0.808737,True,p1_conf,1759,5575
738402415918125056,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,https://twitter.com/dog_rates/status/738402415918125056/photo/1,10,10,,2016,6,2,"""Don't talk to me or my son ever again"" ...10/10 for both",https://t.co/s96OYXZIfK,,https://pbs.twimg.com/media/Cj9VEs_XAAAlTai.jpg,1,Cocker_Spaniel,0.346695,True,p1_conf,955,3599
738184450748633089,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,https://twitter.com/dog_rates/status/738184450748633089/photo/1,9,10,,2016,6,2,"For the last time, we only rate dogs. Pls stop sending other animals like this Duck-Billed Platypus. Thank you. 9/10",https://t.co/twxYcPOafl,,https://pbs.twimg.com/media/Cj6O1G9UYAAIU-1.jpg,1,Bedlington_Terrier,0.289471,True,p1_conf,1360,4727
738166403467907072,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,"https://twitter.com/dog_rates/status/738166403467907072/photo/1,https://twitter.com/dog_rates/status/738166403467907072/photo/1,https://twitter.com/dog_rates/status/738166403467907072/photo/1,https://twitter.com/dog_rates/status/738166403467907072/photo/1",12,10,Axel,2016,6,2,This is Axel. He's a professional leaf catcher. 12/10 gifted af,https://t.co/P8bgOMMTRs,,https://pbs.twimg.com/media/Cj5-aUQUgAAb43p.jpg,2,Keeshond,0.8788860000000001,True,p1_conf,3828,9635
738156290900254721,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,https://twitter.com/dog_rates/status/738156290900254721/photo/1,10,10,Storkson,2016,6,1,This is Storkson. He's wet and sad. 10/10 cheer up pup,https://t.co/nrzvzPuTvC,,https://pbs.twimg.com/media/Cj51Oj3VAAEVe4O.jpg,1,Pug,0.751758,True,p1_conf,748,2768
737826014890496000,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,"https://twitter.com/dog_rates/status/737826014890496000/photo/1,https://twitter.com/dog_rates/status/737826014890496000/photo/1",10,10,Remy,2016,6,1,This is Remy. He has some long ass ears (probably magical). Also very proud of broken stick. 10/10 such a good boy,https://t.co/EZx0YjPjPK,,https://pbs.twimg.com/media/Cj1I1fbWYAAOwff.jpg,1,Vizsla,0.990391,True,p1_conf,2006,5757
737800304142471168,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,https://twitter.com/dog_rates/status/737800304142471168/photo/1,10,10,Bella,2016,6,1,This is Bella. She's ubering home after a few too many drinks. 10/10 socially conscious af,https://t.co/KxkOgq80Xj,,https://pbs.twimg.com/media/Cj0xdMBVAAEbDHp.jpg,1,Malamute,0.374682,True,p1_conf,3904,10943
737678689543020544,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,https://twitter.com/dog_rates/status/737678689543020544/photo/1,11,10,,2016,5,31,We only rate dogs. Pls stop sending in non-canines like this Slovak Car Bunny. It makes my job very difficult. 11/10,https://t.co/VflvQLH2y5,,https://pbs.twimg.com/media/CjzC2oGWYAAyIfG.jpg,1,Pembroke,0.935307,True,p1_conf,1509,5528
737445876994609152,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,https://twitter.com/dog_rates/status/737445876994609152/photo/1,13,10,,2016,5,31,Just wanted to share this super rare Rainbow Floofer in case you guys haven't seen it yet. 13/10 colorful af,https://t.co/CaG9MzD3WT,floofer,https://pbs.twimg.com/media/CjvvHBwUoAE55WZ.jpg,1,Samoyed,0.400568,True,p1_conf,5048,11302
737322739594330112,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,https://twitter.com/dog_rates/status/737322739594330112/photo/1,9,10,Lily,2016,5,30,Say hello to Lily. She's not injured or anything. Just wants everyone to hear her. 9/10 clever af,https://t.co/3xqGVH0Dhw,,https://pbs.twimg.com/media/Cjt_Hm6WsAAjkPG.jpg,1,Guinea_Pig,0.148526,False,p1_conf,907,3953
737310737551491075,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,https://twitter.com/dog_rates/status/737310737551491075/video/1,13,10,,2016,5,30,Everybody stop what you're doing and watch these puppers enjoy summer. Both 13/10,https://t.co/wvjqSCN6iC,,https://pbs.twimg.com/ext_tw_video_thumb/737310236135043073/pu/img/_lG4DXmH-_XEq7Rc.jpg,1,Cliff,0.439077,False,p1_conf,8329,16040
736736130620620800,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,https://twitter.com/dog_rates/status/736736130620620800/photo/1,13,10,Chadrick,2016,5,29,This is Chadrick. He's gnarly af 13/10,https://t.co/447tyBN0mW,,https://pbs.twimg.com/media/CjlpmZaUgAED54W.jpg,1,Schipperke,0.545502,True,p1_conf,1972,4736
736365877722001409,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,"https://twitter.com/dog_rates/status/736365877722001409/photo/1,https://twitter.com/dog_rates/status/736365877722001409/photo/1,https://twitter.com/dog_rates/status/736365877722001409/photo/1,https://twitter.com/dog_rates/status/736365877722001409/photo/1",11,10,Rory,2016,5,28,This is Rory. He's extremely impatient. 11/10 settle down pupper,https://t.co/e3tfXJLi40,pupper,https://pbs.twimg.com/media/CjgYyuvWkAAHU8g.jpg,3,Cup,0.473555,False,p1_conf,1408,4367
736225175608430592,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,https://twitter.com/dog_rates/status/736225175608430592/photo/1,10,10,Very,2016,5,27,We only rate dogs. Please stop sending in non-canines like this Alaskan Flop Turtle. This is very frustrating. 10/10,https://t.co/qXteK6Atxc,,https://pbs.twimg.com/media/CjeY5DKXEAA3WkD.jpg,1,Labrador_Retriever,0.399217,True,p1_conf,3115,8901
736010884653420544,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,"https://twitter.com/dog_rates/status/736010884653420544/photo/1,https://twitter.com/dog_rates/status/736010884653420544/photo/1",10,10,,2016,5,27,Right after you graduate vs when you remember you're on your own now and can barely work a washing machine ...10/10,https://t.co/O1TLuYjsNS,,https://pbs.twimg.com/media/CjbV-lEWgAAr6WY.jpg,2,Golden_Retriever,0.553901,True,p1_conf,3355,8652
735991953473572864,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,"https://twitter.com/dog_rates/status/735991953473572864/photo/1,https://twitter.com/dog_rates/status/735991953473572864/photo/1,https://twitter.com/dog_rates/status/735991953473572864/photo/1",11,10,Maxaroni,2016,5,27,This is Maxaroni. He's curly af. Also rather fabulous. 11/10 would hug well,https://t.co/A216OjIdca,,https://pbs.twimg.com/media/CjbExRKUoAAs089.jpg,2,Cocker_Spaniel,0.961643,True,p1_conf,1283,3934
735648611367784448,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,https://twitter.com/dog_rates/status/735648611367784448/photo/1,12,10,,2016,5,26,*faints* 12/10 perfection in pupper form,https://t.co/t6TxTwTLEK,pupper,https://pbs.twimg.com/media/CjWMezdW0AErwU3.jpg,1,Pembroke,0.4625939999999999,True,p1_conf,1237,4397
735635087207878657,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,"https://twitter.com/dog_rates/status/735635087207878657/photo/1,https://twitter.com/dog_rates/status/735635087207878657/photo/1",11,10,Dakota,2016,5,26,This is Dakota. He hasn't grow into his skin yet. 11/10 would squeeze softly,https://t.co/IvFSlNXpgj,,https://pbs.twimg.com/media/CjWANBlVAAAaN-a.jpg,1,Pug,0.8918709999999999,True,p1_conf,2659,6776
735274964362878976,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,"https://twitter.com/dog_rates/status/735274964362878976/photo/1,https://twitter.com/dog_rates/status/735274964362878976/photo/1",11,10,,2016,5,25,We only rate dogs. Please stop sending in your 31 year old sons that won't get out of your house. Thank you... 11/10,https://t.co/aTU53NNUkt,,https://pbs.twimg.com/media/CjQ4radW0AENP-m.jpg,1,Studio_Couch,0.944692,False,p1_conf,4707,9629
735256018284875776,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,https://twitter.com/dog_rates/status/735256018284875776/photo/1,8,10,Kellogg,2016,5,24,This is Kellogg. He accidentally opened the front facing camera. 8/10 get it together doggo,https://t.co/MRYv7nDPyS,doggo,https://pbs.twimg.com/media/CjQnclkVEAA4pnK.jpg,1,Staffordshire_Bullterrier,0.523191,True,p1_conf,993,3675
735137028879360001,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,https://twitter.com/dog_rates/status/735137028879360001/photo/1,9,10,Buckley,2016,5,24,Meet Buckley. His family &amp; some neighbors came over to watch him perform but he's nervous af. 9/10 u got this pupper,https://t.co/5bdCpPlno9,pupper,https://pbs.twimg.com/media/CjO7OfeWgAAUQy-.jpg,1,Walker_Hound,0.413535,True,p1_conf,1092,3428
734912297295085568,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,https://twitter.com/dog_rates/status/734912297295085568/photo/1,10,10,Jax,2016,5,24,This is Jax. He's a literal fluffball. Sneaky tongue slip. 10/10 would pet nonstop,https://t.co/9MGouPwQmK,,https://pbs.twimg.com/media/CjLuzPvUoAAbU5k.jpg,1,Maltese_Dog,0.847292,True,p1_conf,572,2993
734787690684657664,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,"https://twitter.com/dog_rates/status/734787690684657664/photo/1,https://twitter.com/dog_rates/status/734787690684657664/photo/1,https://twitter.com/dog_rates/status/734787690684657664/photo/1,https://twitter.com/dog_rates/status/734787690684657664/photo/1",13,10,,2016,5,23,This dog is more successful than I will ever be. 13/10 absolute legend,https://t.co/BPoaHySYwA,,https://pbs.twimg.com/media/CjJ9gQ1WgAAXQtJ.jpg,4,Golden_Retriever,0.883991,True,p1_conf,7102,13745
734776360183431168,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,https://twitter.com/dog_rates/status/734776360183431168/photo/1,11,10,Livvie,2016,5,23,This is Livvie. Someone should tell her it's been 47 years since Woodstock. Magical eyes tho 11/10 would stare into,https://t.co/qw07vhVHuO,,https://pbs.twimg.com/media/CjJzMlBUoAADMLx.jpg,1,Siberian_Husky,0.304902,True,p1_conf,608,2742
733828123016450049,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,"https://twitter.com/dog_rates/status/733828123016450049/photo/1,https://twitter.com/dog_rates/status/733828123016450049/photo/1",10,10,Terry,2016,5,21,This is Terry. The harder you hug him the farther his tongue sticks out. 10/10 magical af,https://t.co/RFToQQI8fJ,,https://pbs.twimg.com/media/Ci8UxxcW0AYgHDh.jpg,2,Beagle,0.4723239999999999,True,p1_conf,881,3926
733822306246479872,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,https://twitter.com/dog_rates/status/733822306246479872/photo/1,10,10,Moose,2016,5,21,This is Moose. He's a Polynesian Floofer. Dapper af. 10/10 would pet diligently,https://t.co/mVfqRdppTL,floofer,https://pbs.twimg.com/media/Ci8Pfg_UUAA2m9i.jpg,1,Lhasa,0.457356,True,p1_conf,1141,4015
733482008106668032,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,https://twitter.com/dog_rates/status/733482008106668032/photo/1,10,10,,2016,5,20,"""Ello this is dog how may I assist"" ...10/10",https://t.co/jeAENpjH7L,,https://pbs.twimg.com/media/Ci3Z_idUkAA8RUh.jpg,1,French_Bulldog,0.619382,True,p1_conf,1065,3438
733460102733135873,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,https://twitter.com/dog_rates/status/733460102733135873/photo/1,11,10,Hermione,2016,5,20,This is Hermione. Her face is as old as time. Appears fluffy af tho. 11/10 pretty damn majestic,https://t.co/0b41Q4DKCA,,https://pbs.twimg.com/media/Ci3GDeyUoAAKOxn.jpg,1,Chow,0.931275,True,p1_conf,1451,4605
733109485275860992,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,https://twitter.com/dog_rates/status/733109485275860992/photo/1,12,10,,2016,5,19,"Like father (doggo), like son (pupper). Both 12/10",https://t.co/pG2inLaOda,doggo,https://pbs.twimg.com/media/CiyHLocU4AI2pJu.jpg,1,Golden_Retriever,0.945523,True,p1_conf,17621,44619
732732193018155009,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,https://twitter.com/dog_rates/status/732732193018155009/photo/1,12,10,Ralpher,2016,5,18,This is Ralpher. He's an East Guinean Flop Dog. Cuddly af. 12/10,https://t.co/rVOLuNRpjH,,https://pbs.twimg.com/media/CiswCQhWYAI5-QW.jpg,1,Koala,0.162935,False,p1_conf,599,2671
732726085725589504,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,https://twitter.com/dog_rates/status/732726085725589504/photo/1,11,10,Aldrick,2016,5,18,This is Aldrick. He looks wise af. Also exceptionally fluffy. Only two legs tho (unfortunate). 11/10 would still hug,https://t.co/QwiCVLPMNL,,https://pbs.twimg.com/media/CisqdVcXEAE3iW7.jpg,1,Pomeranian,0.961902,True,p1_conf,1003,3855
732585889486888962,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,"https://twitter.com/dog_rates/status/732585889486888962/photo/1,https://twitter.com/dog_rates/status/732585889486888962/photo/1",10,10,,2016,5,17,"When your teacher agreed on 10,000 RTs and no final but after 24 hours you only have 37... 10/10",https://t.co/sVnJfWVjUp,,https://pbs.twimg.com/media/Ciqq-VFUUAANlWm.jpg,2,Staffordshire_Bullterrier,0.843359,True,p1_conf,868,4016
732375214819057664,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,https://twitter.com/dog_rates/status/732375214819057664/photo/1,11,10,Kyle,2016,5,17,This is Kyle (pronounced 'Mitch'). He strives to be the best doggo he can be. 11/10 would pat on head approvingly,https://t.co/aA2GiTGvlE,doggo,https://pbs.twimg.com/media/CinrX2EWkAABDYt.jpg,1,Tennis_Ball,0.998673,False,p1_conf,2838,8832
732005617171337216,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,"https://twitter.com/dog_rates/status/732005617171337216/photo/1,https://twitter.com/dog_rates/status/732005617171337216/photo/1",11,10,Larry,2016,5,16,This is Larry. He has no self control. Tongue still nifty af tho 11/10,https://t.co/ghyT4Ubk1r,,https://pbs.twimg.com/media/CiibOMzUYAA9Mxz.jpg,1,English_Setter,0.677408,True,p1_conf,6154,16324
731285275100512256,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,https://twitter.com/dog_rates/status/731285275100512256/photo/1,12,10,Solomon,2016,5,14,This is Solomon. He's a Beneroo Cumberflop. 12/10 would hug passionately,https://t.co/5phLAnGPTP,,https://pbs.twimg.com/media/CiYME3tVAAENz99.jpg,1,Pembroke,0.967103,True,p1_conf,1090,3798
731156023742988288,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,https://twitter.com/dog_rates/status/731156023742988288/photo/1,204,10,This,2016,5,13,Say hello to this unbelievably well behaved squad of doggos. 204/170 would try to pet all at once,https://t.co/yGQI3He3xv,,https://pbs.twimg.com/media/CiWWhVNUYAAab_r.jpg,1,Lakeside,0.501767,False,p1_conf,1434,4196
730924654643314689,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,https://twitter.com/dog_rates/status/730924654643314689/photo/1,9,10,Unacceptable,2016,5,13,We only rate dogs. Pls stop sending non-canines like this Bulgarian Eyeless Porch Bear. This is unacceptable... 9/10,https://t.co/2yctWAUZ3Z,,https://pbs.twimg.com/media/CiTEFjDXAAAqU6I.jpg,1,Polecat,0.185382,False,p1_conf,2234,6682
730573383004487680,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,"https://twitter.com/dog_rates/status/730573383004487680/photo/1,https://twitter.com/dog_rates/status/730573383004487680/photo/1,https://twitter.com/dog_rates/status/730573383004487680/photo/1",10,10,Rooney,2016,5,12,This is Rooney. He can't comprehend glass. 10/10 it'll be ok pupper,https://t.co/CnUl2uDBBV,pupper,https://pbs.twimg.com/media/CiOEnI6WgAAmq4E.jpg,2,American_Staffordshire_Terrier,0.810158,True,p1_conf,2435,5407
730427201120833536,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,https://twitter.com/dog_rates/status/730427201120833536/photo/1,11,10,Crystal,2016,5,11,This is Crystal. She's flawless. Really wants to be a frat bro. 11/10 who does she even know here?,https://t.co/WyqNFvEulG,,https://pbs.twimg.com/media/CiL_qh0W0AAu5VA.jpg,1,Eskimo_Dog,0.682082,True,p1_conf,1176,3809
730211855403241472,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,https://twitter.com/dog_rates/status/730211855403241472/photo/1,11,10,Ziva,2016,5,11,This is Ziva. She doesn't know how her collar works. 11/10 would totally fix for her,https://t.co/K7pthJXjWE,,https://pbs.twimg.com/media/CiI7zVZUoAEzGW7.jpg,1,Pug,0.341663,True,p1_conf,1182,4180
